WOJ;POW;GMI;RODZ_GMI;RM;MZ;NAZWA;SYM;SYMPOD;STAN_NA
12;09;09;2;00;1;Capówka;0342841;0342829;2025-01-01
12;10;09;2;00;1;Dąbrowy;0446960;0446925;2025-01-01
12;10;09;2;00;1;Gronik;0446977;0446925;2025-01-01
12;11;05;2;00;1;Zagroda;0429832;0429602;2025-01-01
12;11;12;5;00;1;Magierówka;0464030;0463881;2025-01-01
12;11;12;5;00;1;Młyn;0464047;0463881;2025-01-01
12;11;12;5;00;1;Piłatówka;0464082;0463881;2025-01-01
12;11;12;5;00;1;Stachnikówka;0464142;0463881;2025-01-01
12;11;12;5;00;1;Zającówka;0464188;0463881;2025-01-01
12;09;03;5;00;1;Psiary;0327988;0327860;2025-01-01
12;07;11;2;00;1;Garncarzówka;0467040;0466939;2025-01-01
12;07;11;2;00;1;Giemziki Dolne;0467057;0466939;2025-01-01
12;10;04;2;00;1;Szyszkówka;0427796;0427520;2025-01-01
12;10;04;2;00;1;Tomaszkówka;0427810;0427520;2025-01-01
12;10;04;2;00;1;Za Działem;0427856;0427520;2025-01-01
12;10;14;2;00;1;Niżne Pole;0461014;0460925;2025-01-01
12;14;01;2;00;1;Rogatki;0323708;0323677;2025-01-01
12;14;01;2;00;1;Siedliska-Kolonia;0323772;0323743;2025-01-01
12;14;01;2;00;1;Wygwizdów;0323861;0323832;2025-01-01
12;15;07;2;00;1;Jurki;0069865;0069575;2025-01-01
12;09;04;2;00;1;Świątki;0330186;0329898;2025-01-01
12;10;04;2;00;1;Cierniakówka;0427543;0427520;2025-01-01
12;09;05;2;00;1;Równie;0332630;0332541;2025-01-01
12;09;05;2;00;1;Rzeki;0332647;0332541;2025-01-01
12;12;06;2;00;1;Podkrzewie;0340026;0339968;2025-01-01
12;09;04;2;00;1;Dział;0330648;0330602;2025-01-01
12;09;04;2;00;1;Firkowo;0330654;0330602;2025-01-01
12;10;09;2;00;1;Nawsie;0447014;0446925;2025-01-01
12;10;12;2;00;1;Łąki;0455812;0455798;2025-01-01
12;07;11;2;00;1;Karczówka;0467152;0466939;2025-01-01
12;07;11;2;00;1;Kulpówka;0467169;0466939;2025-01-01
12;07;11;2;00;1;Kwaśniakówka;0467175;0466939;2025-01-01
12;07;11;2;00;1;Malarzówka;0467198;0466939;2025-01-01
12;07;11;2;00;1;Piechotówka;0467264;0466939;2025-01-01
12;10;03;2;00;1;Grodzisko;0426213;0426199;2025-01-01
12;09;06;2;00;1;Zagórze;0333960;0333842;2025-01-01
12;15;03;2;00;1;Judaszówka;0049609;0049466;2025-01-01
12;09;06;2;00;1;Granice;0333871;0333842;2025-01-01
12;14;05;5;00;1;Gzichów;0331783;0331777;2025-01-01
12;10;05;2;00;1;Ptakówka;0434744;0434371;2025-01-01
12;10;06;2;00;1;Przylasek;0436128;0436105;2025-01-01
12;10;09;2;00;1;Krzywe;0443690;0443476;2025-01-01
12;13;04;5;00;1;Zatonie;0057454;0057402;2025-01-01
12;10;09;2;00;1;Księdza;0443708;0443476;2025-01-01
12;10;05;2;00;1;Niwy;0434690;0434371;2025-01-01
12;10;05;2;00;1;Podlipa;0434715;0434371;2025-01-01
12;14;05;5;00;1;Wygoda;0331754;0331725;2025-01-01
12;15;04;2;00;1;Czarnowa;0419236;0419207;2025-01-01
12;15;07;2;00;1;Kapalówka;0068794;0068647;2025-01-01
12;15;07;2;00;1;Kawówka;0068802;0068647;2025-01-01
12;15;07;2;00;1;Kubielasówka;0068831;0068647;2025-01-01
12;15;07;2;00;1;Miasto;0068877;0068647;2025-01-01
12;15;07;2;00;1;Skupniówka;0068937;0068647;2025-01-01
12;09;07;5;00;1;Dział;0336651;0336645;2025-01-01
12;10;09;2;00;1;Pański Majerz;0443803;0443476;2025-01-01
12;09;07;5;00;1;Gacorówka;0336792;0336674;2025-01-01
12;15;03;2;00;1;Kurkówka;0049644;0049466;2025-01-01
12;11;08;2;00;1;Zawoda;0443430;0443401;2025-01-01
12;10;13;5;00;1;Do Potoka;0459069;0459023;2025-01-01
12;10;13;5;00;1;Duże;0459075;0459023;2025-01-01
12;10;09;2;00;1;Młynczyska;0443737;0443476;2025-01-01
12;10;05;2;00;1;Michalikówka;0435086;0435011;2025-01-01
12;10;05;2;00;1;Oracze;0435206;0435152;2025-01-01
12;10;15;2;00;1;Mikuty;0459610;0459550;2025-01-01
12;08;01;2;00;1;Miechów-Charsznica;0233448;0233419;2025-01-01
12;08;01;2;00;1;Olszyny;0233550;0233520;2025-01-01
12;14;01;2;00;1;Zastodole;0323074;0323039;2025-01-01
12;09;07;5;00;1;Tondyrówka;0336993;0336674;2025-01-01
12;17;04;2;00;1;Groń;0468507;0468447;2025-01-01
12;10;09;2;00;1;Jawory;0447209;0447190;2025-01-01
12;10;09;2;00;1;Kaczory;0447215;0447190;2025-01-01
12;16;11;2;00;1;Jastrząbki;0835408;0835390;2025-01-01
12;16;11;2;00;1;Bardziejów;0835503;0835495;2025-01-01
12;15;06;5;00;1;Madejowa;0060114;0059967;2025-01-01
12;18;01;5;00;1;Smolcówka;0046114;0046048;2025-01-01
12;09;05;2;00;1;Międzydebrze;0332890;0332883;2025-01-01
12;09;03;5;00;1;Nowa Wieś;0328108;0328054;2025-01-01
12;09;03;5;00;1;Perówka;0328195;0328120;2025-01-01
12;18;09;5;00;1;Na Mycie;0074205;0074180;2025-01-01
12;07;11;2;00;1;Porębówka;0467287;0466939;2025-01-01
12;18;09;5;00;1;Chomlówka;0074292;0074263;2025-01-01
12;07;11;2;00;1;Przylaski;0467293;0466939;2025-01-01
12;18;09;5;00;1;Kleparz;0074352;0074346;2025-01-01
12;07;11;2;00;1;Pyrdały;0467318;0466939;2025-01-01
12;18;09;5;00;1;Zarębki;0074441;0074346;2025-01-01
12;15;06;5;00;1;Wątrobówka;0060516;0060255;2025-01-01
12;15;06;5;00;1;Witkówka;0060545;0060255;2025-01-01
12;15;06;5;00;1;Zagórze;0060551;0060255;2025-01-01
12;15;06;5;00;1;Biedrawowa;0060723;0060717;2025-01-01
12;15;06;5;00;1;Dział;0060775;0060717;2025-01-01
12;11;09;2;00;1;Obroczna;0457426;0457410;2025-01-01
12;11;11;2;00;1;Waciakówka;0461617;0461511;2025-01-01
12;11;11;2;00;1;Jochymówka;0461741;0461646;2025-01-01
12;11;11;2;00;1;Komorówka;0461764;0461646;2025-01-01
12;11;11;2;00;1;Łysa Góra;0461793;0461646;2025-01-01
12;09;03;5;00;1;Radlanki;0328433;0328373;2025-01-01
12;09;03;5;00;1;Zakościele;0328440;0328373;2025-01-01
12;09;03;5;00;1;Poręby;0328545;0328500;2025-01-01
12;10;05;2;00;1;Poczekaj;0435229;0435152;2025-01-01
12;09;06;2;00;1;Bułówka;0333799;0333782;2025-01-01
12;09;06;2;00;1;Dział;0333807;0333782;2025-01-01
12;15;04;2;00;1;Zagrody;0419153;0418780;2025-01-01
12;14;05;5;00;1;Czarny Dół;0332311;0332305;2025-01-01
12;16;01;5;00;1;Jaskówka;0815370;0815334;2025-01-01
12;16;01;5;00;1;Łazy;0815498;0815423;2025-01-01
12;15;07;2;00;1;Głodówka;0068720;0068647;2025-01-01
12;15;04;2;00;1;Mikowa;0419450;0419207;2025-01-01
12;15;04;2;00;1;Plebańska;0419526;0419207;2025-01-01
12;10;09;2;00;1;Groń;0443594;0443476;2025-01-01
12;04;05;2;00;1;Nowiny;0825700;0825686;2025-01-01
12;02;07;2;00;1;Sołtysie;0831787;0831741;2025-01-01
12;18;04;2;00;1;Maltówka;0058614;0058531;2025-01-01
12;18;04;2;00;1;Ostrowiec;0058637;0058531;2025-01-01
12;18;04;2;00;1;Pałusówka;0058643;0058531;2025-01-01
12;18;05;2;00;1;Dudówka;0062722;0062700;2025-01-01
12;18;05;2;00;1;Dwór;0062739;0062700;2025-01-01
12;18;05;2;00;1;Gronie;0062768;0062700;2025-01-01
12;09;08;2;00;1;Kiełtyki;0339098;0338756;2025-01-01
12;09;08;2;00;1;Knapy;0339106;0338756;2025-01-01
12;09;08;2;00;1;Kostruchy;0339112;0338756;2025-01-01
12;08;05;5;00;1;Sławice Duchowne;0251819;0251802;2025-01-01
12;09;08;2;00;1;Mizery;0339141;0338756;2025-01-01
12;18;02;2;00;1;Podgórze;0047786;0047711;2025-01-01
12;18;02;2;00;1;Nowa Wieś;0047763;0047711;2025-01-01
12;18;02;2;00;1;Machówka;0047757;0047711;2025-01-01
12;01;05;2;00;1;Pod Sikornicą;0991686;0823859;2025-01-01
12;01;05;2;00;1;Pasternik;0991700;0823960;2025-01-01
12;18;07;2;00;1;Kawówka;0070762;0070733;2025-01-01
12;18;07;2;00;1;Gajka;0070845;0070839;2025-01-01
12;19;03;2;00;1;Skotnica;0321827;0321750;2025-01-01
12;12;07;5;00;1;Psiarskie;0223941;0223898;2025-01-01
12;12;07;5;00;1;Przykopa;0223987;0223970;2025-01-01
12;18;10;2;00;1;Zbójecka;0075535;0075481;2025-01-01
12;18;10;2;00;1;Resztówka;0075647;0075587;2025-01-01
12;18;10;2;00;1;Sikora;0075653;0075587;2025-01-01
12;06;01;2;00;1;Bańdy;0316507;0316499;2025-01-01
12;06;08;2;00;1;Klinówka;0326300;0326291;2025-01-01
12;05;08;2;00;1;Podupełź;0464596;0464290;2025-01-01
12;06;09;2;00;1;Łobzów;0327110;0327095;2025-01-01
12;18;01;5;00;1;Cherpakówka;0992042;0045089;2025-01-01
12;18;01;5;00;1;Dół;0992065;0045089;2025-01-01
12;11;10;2;00;1;Brysiówka;0457633;0457580;2025-01-01
12;11;10;2;00;1;Kołodzieje;0457691;0457580;2025-01-01
12;07;07;2;00;1;Lipowe Słopnickie;0438699;0438682;2025-01-01
12;10;05;2;00;1;Skałka;0435560;0435413;2025-01-01
12;01;04;2;00;1;Huta;0822156;0822080;2025-01-01
12;01;04;2;00;1;Konopki;0822185;0822080;2025-01-01
12;01;04;2;00;1;Nagórze;0822245;0822080;2025-01-01
12;01;04;2;00;1;Skotnica;0822268;0822080;2025-01-01
12;01;04;2;00;1;Winkiel;0822328;0822080;2025-01-01
12;10;05;2;00;1;Wójciczka;0435399;0435152;2025-01-01
12;16;03;2;00;1;Polany;0822481;0822475;2025-01-01
12;16;03;2;00;1;Jabłoniec;0822529;0822498;2025-01-01
12;10;16;5;00;1;U Górali;0466129;0465963;2025-01-01
12;10;16;5;00;1;U Sarnów;0466135;0465963;2025-01-01
12;19;02;2;00;1;Bydlówka;0318363;0318357;2025-01-01
12;19;02;2;00;1;Piaski;0318417;0318400;2025-01-01
12;19;02;2;00;1;Dubielówka;0318452;0318446;2025-01-01
12;19;02;2;00;1;Rogóska;0318558;0318535;2025-01-01
12;19;02;2;00;1;Drożyska;0318624;0318601;2025-01-01
12;14;01;2;00;1;Błonie;0323157;0323140;2025-01-01
12;08;07;2;00;1;Nowy Maciejów;0268530;0268518;2025-01-01
12;01;09;2;00;1;Za Dworem;0839300;0839168;2025-01-01
12;01;09;2;00;1;Brzeg;0839470;0839464;2025-01-01
12;15;08;2;00;1;Wełczoń;0077681;0077356;2025-01-01
12;15;08;2;00;1;Wilczna;0077706;0077356;2025-01-01
12;18;04;2;00;1;Dzidkówka;0058560;0058531;2025-01-01
12;16;02;2;00;1;Sucha Góra;0820683;0820654;2025-01-01
12;07;07;2;00;1;Na Końcu;0439492;0439463;2025-01-01
12;18;04;2;00;1;Pochów;0058525;0058519;2025-01-01
12;07;07;2;00;1;Jaworzyce;0439612;0439530;2025-01-01
12;07;07;2;00;1;Łąki;0439664;0439530;2025-01-01
12;05;06;2;00;1;Pola;0450157;0450097;2025-01-01
12;06;13;2;00;1;Nowa Wieś;0337260;0337231;2025-01-01
12;05;08;2;00;1;Pociecha;0464550;0464290;2025-01-01
12;06;14;5;00;1;Ulica;0337998;0337886;2025-01-01
12;06;14;5;00;1;Zalesie;0338012;0337886;2025-01-01
12;06;14;5;00;1;Zielona;0338029;0337886;2025-01-01
12;07;03;2;00;1;Do Białonia;0424088;0424065;2025-01-01
12;07;03;2;00;1;Do Cygali;0424094;0424065;2025-01-01
12;07;03;2;00;1;Folwark;0424154;0424065;2025-01-01
12;07;03;2;00;1;Do Rakoczego;0424326;0424266;2025-01-01
12;05;06;2;00;1;Gręblowa Góra;0449740;0449711;2025-01-01
12;05;06;2;00;1;Dół;0449830;0449800;2025-01-01
12;04;04;2;00;1;Krzywe Góry;0824416;0824385;2025-01-01
12;04;01;2;00;1;Zamoście;0813097;0813068;2025-01-01
12;07;04;2;00;1;Kałuże;0430108;0430090;2025-01-01
12;07;04;2;00;1;Pawłówki;0430114;0430090;2025-01-01
12;07;04;2;00;1;Pobręczyn;0430137;0430090;2025-01-01
12;07;04;2;00;1;Borek;0430166;0430150;2025-01-01
12;07;04;2;00;1;Dobroniów;0430172;0430150;2025-01-01
12;11;10;2;00;1;Chlebki;0458360;0458325;2025-01-01
12;06;14;5;00;1;Kaimówka;0337656;0337640;2025-01-01
12;06;14;5;00;1;Panciawa;0337700;0337691;2025-01-01
12;13;04;5;00;1;Gabrysizna;0057170;0057135;2025-01-01
12;06;14;5;00;1;Polanki;0337722;0337691;2025-01-01
12;13;04;5;00;1;Maciążyzna;0057187;0057135;2025-01-01
12;11;11;2;00;1;Jonowcówka;0461280;0461238;2025-01-01
12;13;04;5;00;1;Dolny Gościniec;0057253;0057247;2025-01-01
12;11;11;2;00;1;Kurtówka;0461310;0461238;2025-01-01
12;16;01;5;00;1;Przybyłów;0815601;0815570;2025-01-01
12;11;11;2;00;1;Zagrody;0461385;0461238;2025-01-01
12;16;01;5;00;1;Sośliny;0815676;0815630;2025-01-01
12;03;02;2;00;1;Mały Rozkochów;0212009;0211961;2025-01-01
12;03;02;2;00;1;Góry;0212080;0212067;2025-01-01
12;03;02;2;00;1;Wyrobiec;0212104;0212067;2025-01-01
12;02;07;2;00;1;Lipie;0831586;0831557;2025-01-01
12;02;07;2;00;1;Popędzynka;0831706;0831698;2025-01-01
12;02;07;2;00;1;Małe Rajsko;0831729;0831712;2025-01-01
12;18;01;5;00;1;Koło Gościńca;0045942;0045830;2025-01-01
12;19;01;2;00;1;Ścieżki;0315146;0315086;2025-01-01
12;16;10;5;00;1;Świercze;0834030;0833740;2025-01-01
12;16;11;2;00;1;Trzydniaki;0835638;0835590;2025-01-01
12;18;09;5;00;1;Wilczy Rynek;0074501;0074470;2025-01-01
12;19;05;5;00;1;Podgorzków;0340530;0340517;2025-01-01
12;09;04;2;00;1;Chabiedy;0330571;0329898;2025-01-01
12;09;04;2;00;1;Kucharze;0330507;0329898;2025-01-01
12;05;08;2;00;1;Na Szlabancie;0464248;0464231;2025-01-01
12;09;08;2;00;1;Guzówka;0339075;0338756;2025-01-01
12;07;03;2;00;1;Brzegi;0423189;0423172;2025-01-01
12;09;04;2;00;1;Uchacze;0330594;0329898;2025-01-01
12;05;07;2;00;1;Krzyżówka;0450358;0450230;2025-01-01
12;05;07;2;00;1;Poddaństwo;0450393;0450230;2025-01-01
12;12;07;5;00;1;Nademłynie;0224780;0224751;2025-01-01
12;05;07;2;00;1;Potoki;0450401;0450230;2025-01-01
12;18;04;2;00;1;Orłówka;0058287;0058198;2025-01-01
12;18;04;2;00;1;Bajory;0058382;0058376;2025-01-01
12;05;07;2;00;1;Sperkówka;0450424;0450230;2025-01-01
12;05;02;5;00;1;Pod Borem;0345408;0345354;2025-01-01
12;05;02;5;00;1;Wygon;0345466;0345354;2025-01-01
12;15;03;2;00;1;Hubówka;0049590;0049466;2025-01-01
12;16;07;2;00;1;Bucze;0829572;0829566;2025-01-01
12;15;08;2;00;1;Bębny Dolne;0077379;0077356;2025-01-01
12;15;09;2;00;1;Kramarki;0078491;0078433;2025-01-01
12;18;04;2;00;1;Skotnica;0058436;0058376;2025-01-01
12;11;05;2;00;1;Mentelowa Rola;0429393;0429341;2025-01-01
12;07;03;2;00;1;Do Judy;0423255;0423172;2025-01-01
12;07;11;2;00;1;Biała Noga;0466951;0466939;2025-01-01
12;07;07;2;00;1;Burdyl;0439470;0439463;2025-01-01
12;09;04;2;00;1;Zagroda;0330387;0329898;2025-01-01
12;06;05;2;00;1;Radwany;0322755;0322749;2025-01-01
12;07;03;2;00;1;Do Drożdża;0423226;0423172;2025-01-01
12;10;12;2;00;1;Kunina;0454971;0991261;2025-01-01
12;10;12;2;00;1;Bącza;0454959;0991261;2025-01-01
12;18;04;2;00;1;Bańdurówka;0058548;0058531;2025-01-01
12;07;07;2;00;1;Kaczorówka;0439061;0438995;2025-01-01
12;11;05;2;00;1;Łyżniakowa;0429192;0429016;2025-01-01
12;01;05;2;00;1;Pod Wierzchowiną;0823813;0823807;2025-01-01
12;15;03;2;00;1;Śpiewakówka;0050452;0050179;2025-01-01
12;06;03;2;00;1;Kolonia;0320609;0320584;2025-01-01
12;06;03;2;00;1;Zamłynie;0320549;0320526;2025-01-01
12;07;03;2;00;1;Gdowicze;0423893;0423858;2025-01-01
12;06;05;2;00;1;Krzyżówki;0322130;0322123;2025-01-01
12;06;05;2;00;1;Podgórze;0322146;0322123;2025-01-01
12;06;05;2;00;1;Podporąbcze;0322206;0322181;2025-01-01
12;06;05;2;00;1;Załącze;0322229;0322181;2025-01-01
12;09;09;2;00;1;Chebdówka;0343094;0343059;2025-01-01
12;09;09;2;00;1;Dziadkówka;0343131;0343059;2025-01-01
12;09;09;2;00;1;Kurpielówka;0343250;0343059;2025-01-01
12;11;10;2;00;1;Talafusy;0458727;0458325;2025-01-01
12;05;04;2;00;1;Pańskie Pola;0425449;0425389;2025-01-01
12;06;12;5;00;1;Dziadówki;0336071;0336065;2025-01-01
12;16;10;5;00;1;Podlesie;0834627;0834580;2025-01-01
12;18;05;2;00;1;Brańkówka;0063319;0063294;2025-01-01
12;18;05;2;00;1;Dobiszówka;0063325;0063294;2025-01-01
12;18;05;2;00;1;Niwa;0063360;0063294;2025-01-01
12;18;06;2;00;1;Dół;0067620;0067613;2025-01-01
12;18;06;2;00;1;W Potoku;0067694;0067613;2025-01-01
12;17;02;2;00;1;Stos;0417711;0417668;2025-01-01
12;17;03;2;00;1;Kucówka;0418395;0418366;2025-01-01
12;18;08;2;00;1;Dalachówka;0072904;0072896;2025-01-01
12;18;08;2;00;1;Nowy Świat;0072940;0072896;2025-01-01
12;06;05;2;00;1;Zabłonie;0322531;0322488;2025-01-01
12;06;05;2;00;1;Parcelacja Druga;0322554;0322548;2025-01-01
12;07;04;2;00;1;Brzezie;0430551;0430545;2025-01-01
12;16;15;5;00;1;Zakrajniaki;0838186;0838157;2025-01-01
12;10;06;2;00;1;Porąbka;0436186;0436140;2025-01-01
12;09;08;2;00;1;Słoninowa;0338182;0338035;2025-01-01
12;06;06;5;00;1;Za Kościołem;0324406;0324369;2025-01-01
12;06;06;5;00;1;Kolęda;0324518;0324470;2025-01-01
12;07;06;2;00;1;Pod Micyną;0438239;0438216;2025-01-01
12;07;06;2;00;1;Krawczyki;0438305;0438251;2025-01-01
12;07;06;2;00;1;Olchawówka;0438340;0438251;2025-01-01
12;01;02;2;00;1;Stara Wieś;0812880;0812821;2025-01-01
12;10;10;2;00;1;Mortkówka;0447729;0447675;2025-01-01
12;10;10;2;00;1;Berdychów;0447758;0447741;2025-01-01
12;06;12;5;00;1;Stara Wieś;0335924;0335887;2025-01-01
12;07;03;2;00;1;Do Sendyka;0423456;0423172;2025-01-01
12;07;03;2;00;1;Do Świdra;0423462;0423172;2025-01-01
12;07;03;2;00;1;Do Wątora;0423479;0423172;2025-01-01
12;07;03;2;00;1;Na Potoku;0423551;0423172;2025-01-01
12;07;03;2;00;1;Pająkówka;0423574;0423172;2025-01-01
12;07;03;2;00;1;Rynek;0423640;0423172;2025-01-01
12;03;05;5;00;1;Na Stawach;0223177;0223160;2025-01-01
12;01;05;2;00;1;Nowa Wieś;0823664;0823569;2025-01-01
12;01;05;2;00;1;Pasternik;0823670;0823569;2025-01-01
12;01;05;2;00;1;Pustka;0823693;0823569;2025-01-01
12;07;09;2;00;1;Jadamy;0452890;0452802;2025-01-01
12;07;09;2;00;1;Koczaje;0452920;0452802;2025-01-01
12;07;09;2;00;1;Krzystki;0452937;0452802;2025-01-01
12;07;06;2;00;1;Przylaski;0437783;0437642;2025-01-01
12;07;06;2;00;1;Danielówka;0437895;0437872;2025-01-01
12;03;03;5;00;1;Balin Duży;0213397;0213380;2025-01-01
12;03;03;5;00;1;Dąbrowa;0213457;0213440;2025-01-01
12;01;08;2;00;1;Jadamowskie;0838588;0838542;2025-01-01
12;01;08;2;00;1;Podłupiska;0838677;0838542;2025-01-01
12;01;08;2;00;1;Rzeki;0838708;0838542;2025-01-01
12;07;08;2;00;1;Pępówka;0448976;0448953;2025-01-01
12;07;07;2;00;1;Jeziora;0439055;0438995;2025-01-01
12;15;08;2;00;1;U Wojtyczka;0077184;0076990;2025-01-01
12;01;09;2;00;1;Golonkówka;0839010;0838973;2025-01-01
12;19;04;5;00;1;Sołtysie;0329349;0329303;2025-01-01
12;15;09;2;00;1;Piorunówka;0078692;0078611;2025-01-01
12;15;09;2;00;1;Strzępek;0078752;0078611;2025-01-01
12;15;09;2;00;1;Nosale;0078893;0078812;2025-01-01
12;15;03;2;00;1;Baniówka;0048691;0048685;2025-01-01
12;15;03;2;00;1;Doboszówka;0048700;0048685;2025-01-01
12;15;03;2;00;1;Galasówka;0048739;0048685;2025-01-01
12;15;03;2;00;1;Głodówka;0048751;0048685;2025-01-01
12;05;08;2;00;1;Kleszczówka;0464410;0464290;2025-01-01
12;15;03;2;00;1;Saponiówka;0050593;0050506;2025-01-01
12;15;03;2;00;1;Skupniówka;0050601;0050506;2025-01-01
12;16;09;2;00;1;Góra;0832775;0832730;2025-01-01
12;05;08;2;00;1;Kostórówka;0464432;0464290;2025-01-01
12;05;08;2;00;1;Kusiówka;0464484;0464290;2025-01-01
12;16;09;2;00;1;Masiówki;0833013;0832976;2025-01-01
12;05;08;2;00;1;Nowakówka;0464538;0464290;2025-01-01
12;07;03;2;00;1;Trzopki;0424020;0423858;2025-01-01
12;10;16;5;00;1;Pieniężne;0466030;0465963;2025-01-01
12;06;07;2;00;1;Podlesie;0325127;0325104;2025-01-01
12;15;03;2;00;1;Turlejówka;0050469;0050179;2025-01-01
12;01;09;2;00;1;Kępiaki;0839518;0839464;2025-01-01
12;18;01;5;00;1;Dział;0045267;0045221;2025-01-01
12;18;05;2;00;1;Górka;0062998;0062969;2025-01-01
12;18;05;2;00;1;W Zarządzie;0063035;0062969;2025-01-01
12;18;09;5;00;1;Schronisko pod Leskowcem;0074694;0074547;2025-01-01
12;18;09;5;00;1;Górnica;0074760;0074754;2025-01-01
12;01;09;2;00;1;Nowa Wieś;0839547;0839464;2025-01-01
12;10;10;2;00;1;Stroń;0448278;0448150;2025-01-01
12;05;02;5;00;1;Wyręby;0345271;0345147;2025-01-01
12;05;04;2;00;1;Pustka;0425337;0425283;2025-01-01
12;01;05;2;00;1;Kotówka;0823457;0823440;2025-01-01
12;01;05;2;00;1;Polanka;0823523;0823492;2025-01-01
12;01;05;2;00;1;Sikornica;0823530;0823492;2025-01-01
12;06;01;2;00;1;Kucie;0316520;0316499;2025-01-01
12;06;02;2;00;1;Błonie;0319724;0319718;2025-01-01
12;05;07;2;00;1;Berdechów;0450246;0450230;2025-01-01
12;06;02;2;00;1;Komora;0319919;0319871;2025-01-01
12;06;02;2;00;1;Brzegi;0320101;0320087;2025-01-01
12;06;02;2;00;1;Odwiśle;0320153;0320087;2025-01-01
12;06;02;2;00;1;Złotniki-Kolonia;0320220;0320199;2025-01-01
12;18;09;5;00;1;Pawlikówka;0074889;0074790;2025-01-01
12;05;08;2;00;1;Deciówka;0464337;0464290;2025-01-01
12;05;08;2;00;1;Jaworówka;0464389;0464290;2025-01-01
12;19;01;2;00;1;Łaziski;0314945;0314922;2025-01-01
12;15;05;2;00;1;Białoniowa;0432171;0432159;2025-01-01
12;15;05;2;00;1;Cieślakowa;0432225;0432159;2025-01-01
12;19;05;5;00;1;Rola;0341356;0341280;2025-01-01
12;19;05;5;00;1;Przetakówka;0341468;0341416;2025-01-01
12;19;04;5;00;1;Jata;0328870;0328835;2025-01-01
12;19;04;5;00;1;Podcegielnia;0328918;0328835;2025-01-01
12;19;04;5;00;1;Zagumnie;0329007;0328953;2025-01-01
12;19;04;5;00;1;Żabiniec;0329013;0328953;2025-01-01
12;01;04;2;00;1;Brzeziny;0822096;0822080;2025-01-01
12;01;04;2;00;1;Fielków;0822133;0822080;2025-01-01
12;11;09;2;00;1;Wyżni Zarębek;0457403;0457372;2025-01-01
12;08;02;2;00;1;Kondej;0319598;0319575;2025-01-01
12;08;02;2;00;1;Bocieniec;0319635;0319629;2025-01-01
12;19;05;5;00;1;Zastawiszcze;0340552;0340517;2025-01-01
12;18;10;2;00;1;Kuwik;0076032;0075972;2025-01-01
12;18;10;2;00;1;Pod Bagnami;0076055;0075972;2025-01-01
12;06;09;2;00;1;Sęk;0326865;0326813;2025-01-01
12;10;09;2;00;1;Kamieńce;0446552;0446530;2025-01-01
12;10;09;2;00;1;Zawaliny;0446629;0446530;2025-01-01
12;11;09;2;00;1;Za Cesarką;0457113;0457082;2025-01-01
12;11;09;2;00;1;Osiedle za Wodą;0457142;0457136;2025-01-01
12;16;04;2;00;1;Zabiele;0827142;0827060;2025-01-01
12;06;15;2;00;1;Podskalany;0342143;0342120;2025-01-01
12;01;04;2;00;1;Łoński Dział;0996962;0821866;2025-01-01
12;01;04;2;00;1;Młyn;0996985;0822080;2025-01-01
12;19;04;5;00;1;Flaga;0329237;0329208;2025-01-01
12;08;01;2;00;1;Suśnia;0233997;0233974;2025-01-01
12;16;04;2;00;1;Podgórze;0827113;0827060;2025-01-01
12;07;09;2;00;1;Węglarze Górne;0453871;0453492;2025-01-01
12;07;09;2;00;1;Jagodówka;0454043;0453925;2025-01-01
12;07;06;2;00;1;Orłówka;0437547;0437398;2025-01-01
12;07;09;2;00;1;Toboły;0454280;0453925;2025-01-01
12;07;09;2;00;1;Włodarze;0454333;0453925;2025-01-01
12;13;06;2;00;1;Skotnica;0063710;0063680;2025-01-01
12;06;01;2;00;1;Nowy Świat;0316252;0316217;2025-01-01
12;06;01;2;00;1;Brzeg;0316298;0316281;2025-01-01
12;06;01;2;00;1;Podedwór;0316393;0316281;2025-01-01
12;07;10;2;00;1;Niedźwiedzcy;0456289;0456190;2025-01-01
12;06;14;5;00;1;Zaglonki;0337751;0337691;2025-01-01
12;06;14;5;00;1;Bielówka;0337892;0337886;2025-01-01
12;06;14;5;00;1;Dulany;0337917;0337886;2025-01-01
12;07;08;2;00;1;Nowa Wieś;0449651;0449639;2025-01-01
12;07;09;2;00;1;Łączki;0452966;0452802;2025-01-01
12;02;04;2;00;1;Średnie Pole;0819183;0819148;2025-01-01
12;02;04;2;00;1;Zagonie;0819214;0819148;2025-01-01
12;10;10;2;00;1;Nowa Wieś;0448574;0448539;2025-01-01
12;02;04;2;00;1;Zamieście;0819220;0819148;2025-01-01
12;01;03;2;00;1;Kotłów;0317607;0317553;2025-01-01
12;06;15;2;00;1;Post;0342166;0342150;2025-01-01
12;06;15;2;00;1;Studzienki;0342232;0342189;2025-01-01
12;04;03;2;00;1;Zamoście;0820097;0820045;2025-01-01
12;07;04;2;00;1;Wadzyn;0430692;0430686;2025-01-01
12;06;15;2;00;1;Dolina Będkowska;0341860;0341853;2025-01-01
12;06;15;2;00;1;Murownia;0341920;0341899;2025-01-01
12;06;16;2;00;1;Grzybów;0343540;0343533;2025-01-01
12;06;16;2;00;1;Morgi;0343591;0343562;2025-01-01
12;06;16;2;00;1;Zielona Mała;0343639;0343562;2025-01-01
12;06;16;2;00;1;Podlesie;0343510;0343504;2025-01-01
12;06;06;5;00;1;Podlipa;0324547;0324470;2025-01-01
